,796_female,195_male,354_male,306_male,705_female,853_male,228_female,850_male,136_female,332_male,843_male,385_male,32_female,732_male,787_female,486_female,317_male,739_male,59_male,820_male,584_female,385_female,386_female,437_female,595_male,517_male,843_female,176_male,105_female,359_female,437_male,362_male,390_male,91_male,208_male,48_female,304_female,32_male,853_female,101_female,705_male,365_male,153_female,377_male,390_female,737_female,176_female,820_female,31_male,737_male,395_female,832_male,787_male,362_female,131_male,181_female,365_female,900_female,377_female,409_female,879_male,703_male,584_male,335_male,317_female,304_male,320_female,359_male,439_female,405_female,309_female,306_female,732_female,91_female,100_female,350_female,75_male,228_male,354_female,105_male,256_female,75_female,859_female,850_female,595_female,517_female,439_male,350_male,195_female,48_male,321_male,786_male,335_female,786_female,59_female,832_female,93_female,790_male,26_female,21_female,100_male,21_male,208_female,395_male,802_male,900_male,859_male,332_female,486_male,26_male,309_male
595_male,0.405850540806293,0.4189413536156905,0.31306708375283304,0.39645079511408154,0.4274839117956891,0.35016337582046597,0.4216438157010006,0.3978496033918094,0.3880100715520246,0.28765932792584004,0.41954267878275375,0.4240681723707911,0.30611042366389724,0.3061104236638972,0.40291074587211406,0.331439705541976,0.41081251238412353,0.39421358672528717,0.42668842580969113,0.44007424429909847,0.44007424429909847,0.42621275013939663,0.32185966613531647,0.3570373774870858,1.218260676555988e-308,0.3612199398929733,0.37958278631922493,0.30781493444119135,0.4256070076965599,0.3024276707324258,0.3473502467559533,0.32785520825430614,0.3620234797520116,0.42549070650561494,0.41213601179506076,0.3346888594729547,0.3586137082187746,0.3658549207037495,0.2643074237848999,0.4079224891421186,0.41558103178738925,0.20926842430126202,0.40587798338053893,0.2706381474279653,0.36961730918317004,0.3527648618529762,0.3249439157943461,0.4221109521538706,0.39093853980521964,0.3221706956732173,0.4081468278996656,0.35260131223673286,0.4066625137741311,0.2706381474279653,0.4275992158893368,0.4345290970056884,0.35366212951505505,0.4387203387014722,0.2799281309407683,0.40842727776751064,0.3921209158315,0.27864937043241206,0.44007424429909847,0.3793122905121614,0.37557790575066907,0.4130900186345946,0.391772661740577,0.3813270272103179,0.39769770559016004,0.2245354755626418,0.39995425571829535,0.3839401977333011,0.31989870813181,0.2616674759399691,0.4374889727936765,0.23142503943049575,0.41863070860057183,0.4055303067800151,0.2880658436213992,0.42662080716517237,0.3982832036241037,0.3061104236638972,0.35851643868439675,0.2987130311179864,0.3970546587369017,0.11860423562847966,0.39052684676063537,0.33589480955124523,0.41331527334035734,0.4243936304074283,0.381714495437261,0.35331249726131964,0.42527066279376813,0.40754817040834357,0.40885518882593275,0.3970709167090887,0.24950233281492998,0.31364382682473935,0.38866485491364944,0.3917710882786977,0.43537963215050834,0.4240887739342757,0.35163710783842217,0.4316629512907014,0.41822147962498835,0.392146257031588,0.30262877285159845,0.3099625234228607,0.3024276707324258,0.44007424429909847,0.3785019775873434
517_male,0.217411481701431,0.18829388826686227,0.33013851506597514,0.19598985941461167,0.2252176941832114,0.21347714951827196,0.1728971962616822,0.2301898162097017,0.23629624704982877,0.28765932792584004,0.25946427435261177,0.18385409449909934,0.3184258051570182,0.31693394425353183,0.39609976458611695,0.3424807224444353,0.22842418235877104,0.1930222663451992,0.25946427435261177,0.2594642743526118,0.25946427435261177,0.21854284121182083,0.27904640564512173,0.2611313131313131,0.3612199398929733,7.40838381077209e-309,0.24484579454327116,0.24724660483603839,0.25224305821320747,0.31086150889875097,0.22356791362094497,0.27207104910985835,0.17009629336499144,0.19842460615153787,0.19519443420567634,0.3483591018241564,0.2225403065003133,0.055997910471368914,0.1986361997180605,0.16623606200707097,0.20524289271032367,0.15195151559171127,0.4119786045037517,0.27410764343113436,0.20027838466417647,0.2435183346637987,0.22946750902527074,0.2594642743526118,0.23994147768836865,0.3421000199242876,0.25946427435261177,0.3573153282060454,0.0658085679180811,0.38425633780771073,0.21178385175870104,0.2101872882302565,0.35811541642807143,0.2594642743526119,0.09646576497880499,0.25946427435261177,0.2118471441375377,0.08257056946056118,0.25946427435261177,0.23641178110192324,0.18552762405602255,0.22250976725548466,0.2324834628476013,0.0651871198705779,0.256687753940578,0.2245354755626418,0.23241427478631055,0.21145406317820112,0.2486258821998894,0.25142857142857145,0.25946427435261177,0.23142503943049575,0.2594642743526118,0.1854982456749206,0.28806584362139914,0.25946427435261177,0.19945914007817472,0.32141715503462975,0.22077415647319593,0.29034183876531194,0.25897386164773284,0.24261570426449364,0.23168983357227452,0.2454800280308339,0.2288489503710056,0.19978739098364212,0.39011897944900426,0.08865620842905797,0.20229293196021478,0.40244703497620865,0.2291142274961045,0.16990556244998611,0.24950233281492998,0.24702439992065062,0.17544051897957394,0.23841815277279693,0.25946427435261177,0.22321297249595523,0.26163851217384404,0.2594642743526119,0.20776478232618584,0.25924924275205535,0.28083022792269696,0.31289818863210495,0.310643224363251,0.2594642743526118,0.19067237969676992
843_female,0.17763842791412726,0.18873788656808616,0.31044932923872637,0.19836367826688178,0.22367637573575494,0.2520636645798968,0.18242990654205607,0.22999566878485844,0.23983520062464325,0.27437848801467535,0.08722082290556421,0.18560343633088544,0.30762081784386613,0.3076208178438662,0.3933247131081299,0.31925178026580836,0.22668498464522382,0.20665153878882425,0.0980168625986449,0.14251557809215176,0.11610261734663006,0.21756342029384712,0.2635768546953289,0.2540798056531044,0.37958278631922493,0.24484579454327116,4.7939507162318e-309,0.2523436237271699,0.10749381962554017,0.30125267675984235,0.2523436237271699,0.256626798125101,0.17561997098008175,0.1990203433211244,0.20249723553262072,0.31170195571359294,0.24745202621746987,0.24131242928721508,0.29283174397931144,0.19931329888496055,0.20783394128886573,0.29283174397931144,0.39372878616453855,0.29283174397931144,0.22409891708420882,0.10475138021312858,0.2523436237271699,0.09803350598705116,0.23690673237144827,0.31170195571359294,0.1594449947420803,0.3255337139449537,0.22668498464522385,0.4026191842339623,0.211783851758701,0.2101872882302565,0.3180863100048489,0.10386697914983029,0.279750016619769,0.08830544569604121,0.2118471441375377,0.28102877712812524,0.11792206066424527,0.24131242928721514,0.1667004623246005,0.22668498464522382,0.23607261043609087,0.2407063197026022,0.12374944279462896,0.2928317439793114,0.2278910164583725,0.22203663616498093,0.2523436237271699,0.29283174397931144,0.10221007928592357,0.29283174397931144,0.11492113746655927,0.16671515151515148,0.29283174397931144,0.10453507279974761,0.20691300790837194,0.3086714077905285,0.2475492957518477,0.2703959775144611,0.1422559896535326,0.2928317439793114,0.23731842541603254,0.2523436237271699,0.22668498464522385,0.2056883759274526,0.37298138644578377,0.24891454313904315,0.20623184578822287,0.3946177468886375,0.22668498464522385,0.1745114931276187,0.29283174397931144,0.2523436237271699,0.17775173751414255,0.2360741838979702,0.13065669835149996,0.22409891708420882,0.2505899325619406,0.10386697914983029,0.20825925327299172,0.09931451305227662,0.26535368358096845,0.30539841603361884,0.30081610768884237,0.10386697914983029,0.19495715227422544
176_male,0.27081648715321294,0.19485778102083323,0.22306833847567778,0.1873473150495506,0.21614420062695922,0.19203112272127187,0.20747374107289343,0.1552928669795523,0.20843998271448988,0.27975500744909776,0.28616677707850274,0.20112668149523477,0.23559125538257703,0.23245513554791902,0.3460169705291869,0.29771968166261187,0.22214073339940532,0.24138787678039084,0.2861667770785028,0.28616677707850274,0.2861667770785028,0.20276005204138525,0.2719655020336159,0.25824242424242416,0.30781493444119135,0.24724660483603839,0.2523436237271699,1.61813826491693e-308,0.2788012158485479,0.24497872535114606,0.21200611533132668,0.232693945415467,0.22109361219684198,0.1742928675147568,0.1892969037965352,0.2022249939762359,0.05726444495256661,0.24724660483603839,0.23559125538257703,0.17370695638708442,0.23559125538257703,0.24724660483603839,0.3624598338277444,0.23559125538257703,0.1780428500951441,0.27767114013863725,0.17114169675090252,0.2861667770785028,0.21025359668373567,0.22893939762918797,0.2861667770785028,0.3049991057055982,0.24724660483603839,0.3308513323559288,0.2013906868365573,0.19665264176937108,0.24105894105894105,0.2861667770785028,0.24724660483603844,0.28616677707850274,0.14705041230089871,0.23912495990998806,0.2861667770785028,0.1935334014679922,0.2389326295078045,0.21402811633886532,0.08395772729938566,0.24724660483603839,0.27769455176220137,0.20961856871282272,0.2197093158612432,0.20511212925006023,0.10939450861147149,0.2405424954792043,0.2861667770785028,0.18724157039942024,0.2861667770785028,0.23890325112670258,0.24677525331120104,0.2861667770785028,0.1908235614944096,0.2413878767803908,0.2275264756588129,0.21575158798738164,0.27420271303551025,0.24562253876694046,0.235591255382577,0.2042046250875963,0.21943398336999886,0.19338742569531825,0.3036764997128554,0.24724660483603839,0.18636123580670716,0.3669796658081067,0.23670917522358398,0.22331056790176812,0.23329330904272938,0.23094043878290105,0.21641175175497174,0.2342940044990708,0.2861667770785028,0.23670917522358398,0.2532714727575541,0.2861667770785028,0.1860438132367957,0.2677953266983989,0.24138787678039086,0.30621486570893186,0.2816608453357403,0.2861667770785028,0.23559125538257703
105_female,0.15075853350189633,0.18873788656808616,0.3287409108304631,0.19836367826688178,0.22633228840125388,0.2625615468467023,0.18242990654205604,0.2352340859803546,0.24482796078049213,0.29688793246151296,0.10288055207832712,0.1856034363308854,0.34435236185864004,0.32874091083046303,0.41615859925202514,0.36365182633839344,0.23466798810703668,0.20665153878882428,0.07028433851480309,0.07530830561956425,0.08664771874628185,0.21971996778390435,0.2790464056451218,0.2611313131313131,0.4256070076965599,0.25224305821320747,0.10749381962554017,0.2788012158485479,1.9666942119070774e-308,0.36365182633839344,0.2653746759112149,0.2720710491098584,0.17561997098008175,0.1990203433211244,0.2024972355326207,0.36365182633839344,0.2541112144483937,0.25224305821320747,0.3022069141472127,0.19931329888496055,0.20783394128886573,0.3287409108304631,0.41978143470680784,0.32349446060511355,0.22829304390725208,0.10324568370980813,0.2691244631543138,0.09652728616920536,0.24189949252729714,0.3387478137993344,0.09211154890743865,0.3523395478523256,0.2352340859803546,0.44066840907108373,0.2120797425749898,0.21061548199724467,0.3622292356620713,0.06236233770882749,0.3001101788287144,0.08533157912393685,0.2126415709280534,0.30074955908289236,0.07731382146347121,0.2504180990430177,0.1667004623246005,0.23352923498180117,0.24106537059193978,0.24941073069393954,0.06875302705777396,0.32409646895139343,0.2352340859803546,0.2255124186158669,0.2691244631543139,0.3022069141472127,0.06514138217507826,0.36365182633839344,0.061700362218096605,0.16671515151515148,0.3279329846494025,0.060644466687090226,0.20691300790837194,0.3287409108304631,0.25420848398277157,0.290297999085244,0.18554336350402745,0.36365182633839344,0.24231118557188142,0.2691244631543138,0.23341660762891978,0.20568837592745257,0.4043032699749117,0.25941242540584863,0.20623184578822285,0.4256070076965599,0.2352340859803546,0.17451149312761874,0.3287409108304631,0.2729723234649999,0.17796090120101693,0.24106694405381904,0.06631210098363383,0.22802985733196057,0.2613003359272016,0.08051681313151418,0.20918035830316528,0.049545400533052064,0.2839873774381407,0.31289818863210495,0.3206900251200745,0.060758290391084595,0.19495715227422541
359_female,0.37189211967973035,0.38119602830544785,0.21258123810149016,0.3705923023738188,0.32388298233186563,0.24656244635664248,0.3598185871717566,0.2942486739279859,0.28440914208820123,0.2736715775533852,0.37060532624519027,0.3500069280864624,0.2571258635677357,0.2580197102961048,0.24099830717847828,0.23779567186713635,0.30721158292030004,0.36324448155672484,0.38827377956718667,0.38827377956718667,0.38827377956718667,0.33710762356656476,0.26789827020140144,0.2534364480232624,0.3024276707324258,0.31086150889875097,0.30125267675984235,0.24497872535114606,0.36365182633839344,1.0364081637435684e-308,0.24374931729212984,0.24497872535114606,0.3393022028756101,0.37850687249212467,0.371553088069132,0.23626298211099417,0.2550127787549511,0.31086150889875097,0.2571258635677357,0.3759178678270329,0.360879676556642,0.31086150889875097,0.2742972152423029,0.2571258635677358,0.3199614713198692,0.3527648618529762,0.23469464500601683,0.36385312350977583,0.28733761034139615,0.24093034837476224,0.3615286167917505,0.2504918619209443,0.31086150889875097,0.18041601451472772,0.35238807398439376,0.3553165951398841,0.24099830717847825,0.38827377956718667,0.3108615088987509,0.37039958895018077,0.3512644172782665,0.3065696649029982,0.38827377956718667,0.27571136104833793,0.3639792359477655,0.309489089170771,0.28817173227675347,0.31086150889875097,0.3756997555783331,0.23646886580958043,0.29635332625447186,0.32552272190263964,0.24168211532832468,0.24285126046575467,0.38827377956718667,0.181492956740622,0.38827377956718667,0.3764505894374037,0.23942663485147142,0.38308046513604177,0.36272154331762946,0.2792754395311667,0.25491550922057327,0.22891210544615304,0.3583404134806004,0.3062637572989241,0.2869259172968118,0.23229388008742174,0.30971434387653385,0.36517080727946827,0.2493920547169158,0.31086150889875097,0.36408386755792765,0.2571258635677357,0.30525425936210926,0.38763362963543097,0.2498513062176877,0.25560404681610793,0.36385552730779336,0.2881701588148743,0.38827377956718667,0.3204878444704523,0.24803617837459868,0.38827377956718667,0.3581868425280428,0.38570964950237985,0.27606378369009443,0.14956442359408617,0.25205054746673994,0.38827377956718667,0.3785019775873435
437_male,0.2312811748384509,0.21200611533132674,0.2131412028900604,0.20617744016052741,0.21128947494147438,0.20923510582389754,0.20574745592661603,0.21128947494147438,0.21128947494147435,0.2723059096176129,0.2663991209211217,0.16972079811556048,0.21924418326883566,0.21580756013745706,0.39337435295937373,0.23782561764698057,0.20947398595384836,0.22304237733505328,0.2663991209211217,0.2663991209211217,0.2663991209211217,0.21102670679852847,0.26645268780320475,0.25044444444444447,0.3473502467559533,0.22356791362094497,0.2523436237271699,0.21200611533132668,0.2653746759112149,0.24374931729212984,1.773390081091366e-308,0.21382160431895272,0.20947398595384834,0.21200611533132674,0.18098046443051968,0.24958237640642272,0.21200611533132674,0.22356791362094497,0.21924418326883566,0.20813625722612392,0.21924418326883566,0.22356791362094497,0.4060345961834312,0.21924418326883566,0.20624910419951267,0.2573880278008186,0.20624910419951265,0.2663991209211217,0.2038222384784199,0.23706421260668536,0.2663991209211217,0.26749482917020084,0.22356791362094497,0.3703866446706908,0.20976064210978929,0.20947398595384836,0.27893809883203613,0.2663991209211218,0.22356791362094502,0.2663991209211217,0.21200611533132674,0.223567913620945,0.2663991209211217,0.1835919353340147,0.1993973171930425,0.20923510582389757,0.21200611533132674,0.22356791362094502,0.2586517465335626,0.2072285127323109,0.21388898127515213,0.1917530745116952,0.21102670679852847,0.21128947494147438,0.2663991209211218,0.21697796345209974,0.2663991209211217,0.21128947494147435,0.23807794722827402,0.2663991209211217,0.2110267067985285,0.22304237733505322,0.21286608379914956,0.2035171999176198,0.2624752194845652,0.22874601112747373,0.21924418326883566,0.19540995094604063,0.20763460895322727,0.20584300797859634,0.33774197316544197,0.22356791362094497,0.21128947494147435,0.4143370482382936,0.2203430318666093,0.20947398595384836,0.21382160431895275,0.21286608379914962,0.20976064210978929,0.20763460895322725,0.2663991209211217,0.22034303186660936,0.2454199381394242,0.2663991209211217,0.20976064210978934,0.2663991209211217,0.22304237733505328,0.20617744016052741,0.2428672344099525,0.26639912092112183,0.21924418326883566
362_male,0.25077621334009803,0.17481750720771833,0.24315665679873474,0.18806176538372893,0.2180947405085336,0.19357602314541728,0.19834770569635246,0.17955332931605905,0.22535013659850262,0.2797550074490978,0.27614664017194535,0.18108640768211987,0.22748286629628128,0.2311951126384116,0.3058859848093973,0.31570623301837053,0.2226362735381566,0.2504609275280102,0.27614664017194535,0.27614664017194535,0.27614664017194523,0.204804535035004,0.2713733172186167,0.25610101010101016,0.32785520825430614,0.27207104910985835,0.256626798125101,0.232693945415467,0.2720710491098584,0.24497872535114606,0.21382160431895272,6.05338622103998e-309,0.20394951148973406,0.19235691275760117,0.1918770733505345,0.19709735855415594,0.2106619951005526,0.27207104910985846,0.22748286629628126,0.21166997420557498,0.22748286629628128,0.27207104910985846,0.33114336953703166,0.22748286629628128,0.17959334695891183,0.26873188417829197,0.2057949759326113,0.27614664017194535,0.21513443367533153,0.21689579597529385,0.27614664017194535,0.3181799748570502,0.27207104910985846,0.35089160616904363,0.20219798045338414,0.19823509699519679,0.24303499736404557,0.27614664017194523,0.27207104910985846,0.27614664017194535,0.19544936038458402,0.2683925391368245,0.27614664017194535,0.19592585710303817,0.21889235569468962,0.21476274752061975,0.21859546593025497,0.27207104910985846,0.26999560291103597,0.2151344336753315,0.2203412379020188,0.20566674704605736,0.2143786385663642,0.24054249547920434,0.27614664017194535,0.1974829249504526,0.27614664017194535,0.21886297731358764,0.24677525331120104,0.2761466401719453,0.19364148713753296,0.2570461089257471,0.19045542966176868,0.20521381506213243,0.2680826961200793,0.26339925063731773,0.22748286629628128,0.21426068675543092,0.22168984675043812,0.1961209701913481,0.3381212906689077,0.27207104910985846,0.18803362380072175,0.3264193590264831,0.23772253538261895,0.2280125606859424,0.12397421576808443,0.20565733023756477,0.1963714779418568,0.23440811136830436,0.27614664017194535,0.2377225353826189,0.2527342955534234,0.27614664017194523,0.18859649122807015,0.27207104910985846,0.25704610892574714,0.3062460961898812,0.2820471227543696,0.27614664017194535,0.22748286629628126
390_male,0.16984551115406898,0.1598733676296003,0.3393022028756101,0.18384420373357913,0.1716148149618395,0.19003679671919327,0.20668060954156176,0.16232747986901652,0.2010076084491439,0.277354742592286,0.17561997098008175,0.17249203270056812,0.3393022028756101,0.3278360412395309,0.39683520328528965,0.3393022028756101,0.15341197916809657,0.1691069779712439,0.17561997098008175,0.19499037520369034,0.192255770861668,0.15782878248252208,0.26895183025432445,0.2542626262626262,0.3620234797520116,0.17009629336499144,0.17561997098008175,0.22109361219684198,0.17561997098008175,0.3393022028756101,0.20947398595384834,0.20394951148973406,1.1425177090096234e-308,0.1598733676296003,0.18487375598967926,0.33930220287561,0.1702948384192588,0.17009629336499144,0.2646011228531334,0.15926706554256187,0.16442421844083893,0.3196401223367713,0.401560610472552,0.30499253795013354,0.17555853125660723,0.18902525539249945,0.20396463084368727,0.17561997098008175,0.20848573518653984,0.3393022028756101,0.1756199709800818,0.34602954755309323,0.17009629336499144,0.3717576341715546,0.164258081123955,0.17846518377730314,0.34602954755309323,0.17561997098008178,0.2489804156972651,0.17561997098008175,0.1598733676296003,0.25025917620562127,0.18405572794646152,0.19081575768837683,0.1538851488360775,0.21160717267172002,0.20106728690788556,0.17009629336499138,0.17561997098008175,0.30559454629641336,0.21754747730069512,0.19657583795514827,0.20900983850622337,0.2672410706980643,0.17561997098008175,0.3393022028756101,0.17561997098008175,0.18332858461944335,0.3111731714333419,0.17958117861045764,0.15782878248252208,0.33369608231104075,0.1703921079536366,0.2404910908006411,0.1756199709800818,0.3393022028756101,0.16442421844083888,0.20113875262789066,0.21805436444311868,0.18907016097539808,0.3797322253000923,0.17559604937671372,0.16260517038290834,0.39932067009629324,0.168068196807809,0.14535252374045726,0.3250275541518115,0.21526471981329398,0.15735061337554407,0.23183255631989047,0.18151573709533153,0.17873834674547584,0.2515861686097232,0.17561997098008178,0.15735061337554407,0.1756199709800818,0.22627977378643482,0.3016864459712679,0.3021881024650945,0.17561997098008178,0.16442421844083893
91_male,0.19703455275583598,0.09267615541003503,0.3036595693808588,0.1873473150495506,0.21614420062695927,0.19203112272127187,0.1667523364485981,0.15175881289545043,0.20843998271448994,0.27975500744909787,0.1990203433211244,0.1760080365802965,0.3217847372566175,0.28103529655744575,0.4154273862583293,0.3630825660071265,0.22214073339940538,0.19824809143462335,0.1990203433211244,0.1990203433211244,0.1990203433211244,0.20276005204138525,0.2719655020336159,0.25824242424242416,0.42549070650561494,0.19842460615153787,0.1990203433211244,0.1742928675147568,0.1990203433211244,0.37850687249212467,0.21200611533132674,0.19235691275760117,0.1598733676296003,2.146829278635639e-308,0.1892969037965352,0.3452714421019058,0.12349409373717357,0.1984246061515379,0.21780037817104825,0.16009994560783247,0.19507082653016194,0.27283937765468613,0.4171349439672214,0.2581917932680483,0.1780428500951441,0.1984246061515379,0.17114169675090252,0.1990203433211244,0.21025359668373567,0.3100684984543839,0.1990203433211244,0.31980942961602343,0.1984246061515379,0.42557698248091436,0.2013906868365573,0.19665264176937108,0.33966161106004883,0.19902034332112437,0.20217967101517986,0.1990203433211244,0.1021779288409892,0.20345843152353604,0.1990203433211244,0.1935334014679922,0.15666315191824148,0.21402811633886532,0.09033514021537113,0.19842460615153787,0.1990203433211244,0.2587938016143282,0.2197093158612432,0.20511212925006023,0.16220909382413817,0.2405424954792043,0.1990203433211244,0.3517355186520944,0.1990203433211244,0.16193939393939394,0.2643724267512567,0.1990203433211244,0.19082356149440954,0.2875213804861476,0.19191562596531486,0.1838344652275482,0.1990203433211244,0.3635035663274685,0.19507082653016194,0.20420462508759635,0.21943398336999886,0.19338742569531822,0.3995410617360222,0.1984246061515379,0.18636123580670716,0.4240548572777918,0.19703455275583598,0.14046285781415202,0.27822680946972633,0.1919156259653148,0.16814236872096078,0.23429400449907084,0.1990203433211244,0.19703455275583598,0.25327147275755413,0.19902034332112434,0.1860438132367957,0.1990203433211244,0.19824809143462332,0.30621486570893197,0.28166084533574043,0.1990203433211244,0.19507082653016194
208_male,0.1920383339476594,0.1892969037965352,0.29670578495786626,0.18169461850350166,0.18858274972355327,0.18459730925175083,0.18104957611500183,0.18858274972355327,0.18858274972355327,0.2691193511008111,0.20249723553262072,0.18061186877994834,0.31483095283362483,0.2740815121344531,0.4046719498709915,0.35612878158413386,0.1848737559896793,0.19422687062292662,0.2024972355326207,0.20249723553262067,0.20249723553262072,0.18664762255805378,0.26417405792130144,0.1795751935127165,0.41213601179506076,0.19519443420567634,0.20249723553262072,0.1892969037965352,0.2024972355326207,0.371553088069132,0.18098046443051968,0.1918770733505345,0.18487375598967926,0.1892969037965352,1.7704456625734994e-308,0.3383176576789132,0.1892969037965352,0.19519443420567634,0.21084659374805556,0.18369885735348324,0.1919461850350166,0.2658855932316935,0.4119614296914472,0.25123800884505565,0.18199410246959086,0.19519443420567634,0.18199410246959086,0.20249723553262072,0.20065227993172396,0.3031147140313913,0.20249723553262072,0.3242417880007381,0.19519443420567634,0.41213601179506076,0.18510412827128642,0.1848737559896793,0.3356850576625733,0.20249723553262067,0.1952258865921872,0.20249723553262067,0.1892969037965352,0.19650464710054338,0.20249723553262067,0.17992075193512713,0.17992075193512713,0.18459730925175083,0.1892969037965352,0.19519443420567634,0.20026807537648822,0.2518400171913355,0.21237569428276848,0.17992075193512716,0.1848737559896793,0.2134865415929864,0.20249723553262072,0.34478173422910185,0.20249723553262072,0.18858274972355327,0.257418642328264,0.20249723553262072,0.18664762255805378,0.28056759606315496,0.191830998894213,0.19029480911927127,0.20249723553262072,0.3565497819044757,0.1919461850350166,0.19222144358794674,0.1835145595281975,0.18167158127534094,0.38882233689642465,0.19519443420567634,0.18858274972355327,0.41213601179506076,0.1920383339476594,0.1848737559896793,0.2712730250467337,0.191830998894213,0.18510412827128636,0.18351455952819756,0.2024972355326207,0.19203833394765943,0.13770842689637985,0.20249723553262072,0.18510412827128636,0.20249723553262072,0.19422687062292665,0.23584837895040262,0.2484335733600166,0.20249723553262072,0.1919461850350166
48_female,0.36436143342177785,0.3658363556079822,0.21359876583732684,0.3465847722103911,0.29064755194164676,0.2697639046117688,0.35644859813084107,0.2610132435377671,0.2511737116979823,0.27429233570600886,0.3476785566498386,0.3500069280864625,0.20904073808821666,0.21561664757541044,0.19549648228504024,0.25629392253541405,0.27397615253008123,0.33000905116650603,0.3672483052975144,0.3716560643720773,0.3716560643720772,0.30387219317634595,0.26792277159798106,0.25202020202020203,0.3346888594729547,0.3483591018241564,0.31170195571359294,0.2022249939762359,0.36365182633839344,0.23626298211099417,0.24958237640642272,0.19709735855415594,0.33930220287561,0.3452714421019058,0.3383176576789132,5.349233810540793e-309,0.251637590647686,0.3458631115997801,0.29944580421219164,0.3446855309742335,0.3276442461664231,0.3483591018241563,0.23355101467593564,0.21528965717709203,0.2961614343199598,0.3527648618529762,0.23778318559777115,0.36385312350977594,0.25410217995117734,0.20552917492120332,0.3468265089003062,0.262575091512686,0.3483591018241563,0.2301120949109488,0.31915264359417495,0.3220811647496653,0.1959388296751906,0.3716560643720772,0.3483591018241563,0.351875808538163,0.3180289868880477,0.31031722627122216,0.3716560643720773,0.24247593065811912,0.3502311623002677,0.27625365878055225,0.2549363018865347,0.3483591018241563,0.36572577465899236,0.2476472525230291,0.2631178958642531,0.2922872915124208,0.19946643924853386,0.19608627880524077,0.3716560643720773,0.23386812478732116,0.35748414018067426,0.36242424242424237,0.24068886813984852,0.3716560643720772,0.3294861129274107,0.31031722627122205,0.25516989070192087,0.17851565041485085,0.34551118663268193,0.33863722656951056,0.3096577025580274,0.2057581475866449,0.276478913486315,0.3319353768892494,0.34009775701430145,0.34534982404602876,0.33084843716770884,0.3263309308400365,0.27201882897189045,0.3703630744308054,0.1977135380184527,0.20266940380701137,0.36271249693912266,0.25493472842465537,0.37165606437207727,0.2872524140802335,0.2476802284082798,0.3716560643720773,0.32495141213782397,0.3716560643720773,0.29820608371609325,0.298844472204872,0.2565440916761508,0.37165606437207727,0.35339782419570376
304_female,0.2200177133756297,0.14405900724324996,0.2230683384756778,0.1873473150495506,0.21614420062695924,0.19203112272127185,0.1667523364485981,0.1517588128954504,0.20843998271448988,0.2797550074490978,0.2607673901897111,0.1760080365802965,0.2112316982851934,0.2106619951005526,0.39542956720063704,0.29771968166261187,0.22214073339940532,0.21275565430410753,0.2607673901897111,0.2607673901897112,0.2607673901897112,0.20276005204138525,0.27196550203361586,0.25824242424242416,0.3586137082187746,0.2225403065003133,0.24745202621746987,0.05726444495256661,0.2541112144483937,0.2550127787549511,0.21200611533132674,0.2106619951005526,0.1702948384192588,0.12349409373717357,0.1892969037965352,0.251637590647686,1.750569182499477e-308,0.2225403065003133,0.2112316982851934,0.16009994560783247,0.2112316982851934,0.2225403065003133,0.419724278780311,0.2112316982851934,0.17804285009514412,0.24612456633799745,0.17114169675090252,0.2607673901897111,0.21025359668373567,0.23911942684794868,0.2607673901897112,0.30499910570559824,0.2225403065003133,0.381650106133512,0.20139068683655728,0.19665264176937108,0.28099331307329933,0.2607673901897112,0.2225403065003133,0.26076739018971107,0.1118007058777033,0.2225403065003133,0.2607673901897112,0.1935334014679922,0.1881338557302213,0.2140281163388653,0.06625545409575151,0.2225403065003133,0.2570369786328156,0.2096185687128227,0.2197093158612432,0.20511212925006025,0.11273210075445128,0.2405424954792043,0.2607673901897112,0.22824142491492092,0.2607673901897112,0.18810447734911934,0.24677525331120104,0.2607673901897112,0.19082356149440957,0.21275565430410753,0.2094513758331909,0.1711249247526596,0.2607673901897112,0.24000947259029487,0.2112316982851934,0.20420462508759632,0.21943398336999886,0.19338742569531825,0.35711161836298067,0.22254030650031337,0.18636123580670716,0.41639226247955685,0.21135988150173762,0.17251179412418488,0.2106619951005526,0.2094513758331909,0.16814236872096078,0.23429400449907084,0.2607673901897112,0.2113598815017376,0.25327147275755413,0.2607673901897112,0.18604381323679567,0.25924924275205535,0.21275565430410753,0.30621486570893186,0.2816608453357403,0.2607673901897112,0.2112316982851934
